date;time;user;nice;system;idle;iowait;irq;softirq
2023-10-25;14:31:50;0.5;0.0;0.5;68.5;0.0;0.0;30.5
2023-10-25;14:31:51;0.5;0.0;0.5;69.0;0.0;0.0;30.0
2023-10-25;14:31:52;0.2;0.0;0.2;66.8;0.0;0.0;32.8
2023-10-25;14:31:53;0.2;0.0;0.2;66.2;0.0;0.0;33.2
2023-10-25;14:31:54;0.0;0.0;0.0;70.0;0.0;0.0;30.0
2023-10-25;14:31:55;0.0;0.0;0.0;67.0;0.0;0.0;33.0
2023-10-25;14:31:56;0.8;0.8;1.2;65.5;0.0;0.0;31.8
2023-10-25;14:31:57;0.2;0.0;0.5;65.2;0.0;0.0;34.0
2023-10-25;14:31:58;0.0;0.0;0.2;66.0;0.0;0.0;33.8
2023-10-25;14:31:59;0.0;0.0;0.0;67.2;0.0;0.0;32.8
2023-10-25;14:32:00;0.5;0.0;0.2;63.0;0.0;0.0;36.2
2023-10-25;14:32:01;0.0;0.0;0.5;60.8;0.0;0.0;38.8
2023-10-25;14:32:02;0.2;0.0;0.0;59.2;0.0;0.0;40.5
2023-10-25;14:32:03;0.0;0.0;0.0;57.2;0.0;0.0;42.8
2023-10-25;14:32:04;0.0;0.0;0.2;57.2;0.0;0.0;42.5
2023-10-25;14:32:05;0.2;0.0;0.5;55.9;0.0;0.0;43.3
2023-10-25;14:32:06;0.2;0.0;0.5;50.0;0.0;0.0;49.2
2023-10-25;14:32:07;0.0;0.0;0.0;53.0;0.0;0.0;47.0
2023-10-25;14:32:08;0.2;0.0;0.0;53.8;0.0;0.0;46.0
2023-10-25;14:32:09;0.2;0.0;0.5;51.5;0.0;0.0;47.8
2023-10-25;14:32:10;0.5;0.0;0.0;53.2;0.0;0.0;46.2
2023-10-25;14:32:11;1.0;0.0;0.8;45.0;1.2;0.0;52.0
2023-10-25;14:32:12;0.0;0.0;0.0;50.8;0.0;0.0;49.2
2023-10-25;14:32:13;0.0;0.0;0.0;51.5;0.0;0.0;48.5
2023-10-25;14:32:14;0.2;0.0;0.0;48.0;0.0;0.0;51.8
2023-10-25;14:32:15;0.0;0.0;0.2;47.5;0.0;0.0;52.2
2023-10-25;14:32:16;0.0;0.0;0.2;44.8;0.0;0.0;55.0
2023-10-25;14:32:17;0.0;0.0;0.0;49.5;0.0;0.0;50.5
2023-10-25;14:32:18;0.0;0.0;0.0;47.8;0.0;0.0;52.2
2023-10-25;14:32:19;0.0;0.0;0.0;45.0;0.0;0.0;55.0
2023-10-25;14:32:20;0.0;0.0;0.2;39.0;0.0;0.0;60.8
2023-10-25;14:32:21;0.5;0.0;0.2;36.8;0.0;0.0;62.5
2023-10-25;14:32:22;0.0;0.0;0.0;35.8;0.0;0.0;64.2
2023-10-25;14:32:23;0.0;0.0;0.0;32.2;0.0;0.0;67.8
2023-10-25;14:32:24;0.2;0.0;0.2;34.9;0.0;0.0;64.6
2023-10-25;14:32:25;0.2;0.0;0.0;35.8;0.0;0.0;64.0
2023-10-25;14:32:26;0.5;0.0;0.2;34.8;0.0;0.0;64.5
2023-10-25;14:32:27;0.0;0.0;0.5;35.0;0.0;0.0;64.5
2023-10-25;14:32:28;0.0;0.0;0.2;34.2;0.0;0.0;65.5
2023-10-25;14:32:29;0.0;0.0;0.0;37.2;0.0;0.0;62.8
2023-10-25;14:32:30;0.2;0.0;0.8;31.8;0.0;0.0;67.2
2023-10-25;14:32:31;0.0;0.0;0.2;34.2;0.0;0.0;65.5
2023-10-25;14:32:32;0.0;0.0;0.0;29.2;0.0;0.0;70.8
2023-10-25;14:32:33;0.0;0.0;0.0;35.5;0.0;0.0;64.5
2023-10-25;14:32:34;0.2;0.0;0.0;32.8;0.0;0.0;67.0
2023-10-25;14:32:35;0.0;0.0;0.0;31.8;0.0;0.0;68.2
2023-10-25;14:32:36;0.2;0.0;0.2;30.8;0.0;0.0;68.8
2023-10-25;14:32:37;0.5;0.0;0.0;34.5;0.0;0.0;65.0
2023-10-25;14:32:38;0.0;0.0;0.2;32.2;0.0;0.0;67.5
2023-10-25;14:32:39;0.0;0.0;0.2;34.5;0.0;0.0;65.2
2023-10-25;14:32:40;0.0;0.0;0.0;33.5;0.0;0.0;66.5
2023-10-25;14:32:41;0.2;0.0;1.5;35.0;0.0;0.0;63.2
2023-10-25;14:32:42;0.0;0.0;0.0;36.5;0.0;0.0;63.5
2023-10-25;14:32:43;0.0;0.0;0.0;32.2;0.0;0.0;67.8
2023-10-25;14:32:44;0.0;0.0;0.0;33.2;0.0;0.0;66.8
2023-10-25;14:32:45;0.0;0.0;0.0;34.5;0.0;0.0;65.5
2023-10-25;14:32:46;0.5;0.0;0.0;33.5;0.0;0.0;66.0
2023-10-25;14:32:47;0.0;0.0;0.0;32.2;0.0;0.0;67.8
2023-10-25;14:32:48;0.0;0.0;0.0;33.8;0.0;0.0;66.2
2023-10-25;14:32:49;0.2;0.0;0.0;34.8;0.0;0.0;65.0
2023-10-25;14:32:50;0.0;0.0;0.0;32.8;0.0;0.0;67.2
2023-10-25;14:32:51;0.8;0.0;0.0;33.0;0.0;0.0;66.2
2023-10-25;14:32:52;0.2;0.0;0.0;34.2;0.0;0.0;65.5
2023-10-25;14:32:53;0.5;0.0;0.2;32.5;0.0;0.0;66.8
2023-10-25;14:32:54;0.0;0.0;0.5;33.2;0.0;0.0;66.2
2023-10-25;14:32:55;0.2;0.0;0.2;32.8;0.0;0.0;66.8
2023-10-25;14:32:56;1.2;0.5;0.8;30.0;0.8;0.0;66.8
2023-10-25;14:32:57;0.2;0.0;0.0;34.5;0.0;0.0;65.2
2023-10-25;14:32:58;0.5;0.0;0.2;36.0;0.0;0.0;63.2
2023-10-25;14:32:59;0.0;0.0;0.2;32.5;0.0;0.0;67.2
2023-10-25;14:33:00;0.0;0.0;1.0;31.2;0.0;0.0;67.8
2023-10-25;14:33:01;0.0;0.0;0.2;29.8;0.0;0.0;70.0
2023-10-25;14:33:02;0.0;0.0;0.0;35.1;0.0;0.0;64.9
2023-10-25;14:33:03;0.0;0.0;0.0;34.8;0.0;0.0;65.2
2023-10-25;14:33:04;0.0;0.0;0.0;32.0;0.0;0.0;68.0
2023-10-25;14:33:05;0.2;0.0;0.0;32.2;0.0;0.0;67.5
2023-10-25;14:33:06;0.2;0.0;0.2;30.0;0.0;0.0;69.5
2023-10-25;14:33:07;0.0;0.0;0.0;32.5;0.0;0.0;67.5
2023-10-25;14:33:08;0.0;0.0;0.0;31.2;0.0;0.0;68.8
2023-10-25;14:33:09;0.0;0.0;0.0;33.8;0.0;0.0;66.2
2023-10-25;14:33:10;1.0;0.0;0.2;93.0;0.0;0.0;5.8
2023-10-25;14:33:11;0.5;1.0;1.2;90.5;0.0;0.0;6.8
2023-10-25;14:33:12;0.5;0.0;0.2;93.0;0.0;0.0;6.2
2023-10-25;14:33:13;0.0;0.0;0.2;96.8;0.0;0.0;3.0
2023-10-25;14:33:14;0.0;0.0;0.2;96.8;0.0;0.0;3.0
2023-10-25;14:33:15;9.8;0.0;5.0;80.8;0.0;0.0;4.5
2023-10-25;14:33:16;0.2;0.0;0.0;95.0;0.0;0.0;4.8
2023-10-25;14:33:17;0.2;0.0;0.2;96.3;0.0;0.0;3.2
2023-10-25;14:33:18;0.0;0.0;0.8;92.5;0.0;0.0;6.8
2023-10-25;14:33:19;0.2;0.0;0.0;91.5;0.0;0.0;8.2
2023-10-25;14:33:20;0.5;0.0;0.0;90.5;0.0;0.0;9.0
2023-10-25;14:33:21;0.0;0.0;0.0;90.0;0.0;0.0;10.0
2023-10-25;14:33:22;0.2;0.0;0.2;96.0;0.0;0.0;3.5
2023-10-25;14:33:23;0.2;0.0;1.0;92.0;0.0;0.0;6.8
2023-10-25;14:33:24;0.2;0.0;0.0;93.5;0.0;0.0;6.2
2023-10-25;14:33:25;0.0;0.0;0.5;96.5;0.0;0.0;3.0
2023-10-25;14:33:26;1.0;0.5;1.0;92.2;0.0;0.0;5.2
2023-10-25;14:33:27;0.5;0.0;0.8;94.8;0.0;0.0;4.0
2023-10-25;14:33:28;0.0;0.0;0.0;97.2;0.0;0.0;2.8
2023-10-25;14:33:29;0.2;0.0;0.8;93.8;0.0;0.0;5.2
2023-10-25;14:33:30;0.0;0.0;0.5;94.0;0.0;0.0;5.5
2023-10-25;14:33:31;1.8;0.2;3.2;86.2;0.2;0.0;8.2
2023-10-25;14:33:32;1.5;0.0;2.2;88.5;0.0;0.0;7.8
2023-10-25;14:33:33;0.2;0.0;0.5;94.1;0.0;0.0;5.2
2023-10-25;14:33:34;0.5;0.0;0.2;96.2;0.0;0.0;3.0
2023-10-25;14:33:35;0.0;0.0;0.0;97.0;0.0;0.0;3.0
2023-10-25;14:33:36;0.2;0.0;0.2;95.8;0.2;0.0;3.5
2023-10-25;14:33:37;0.0;0.0;1.0;95.0;0.0;0.0;4.0
2023-10-25;14:33:38;0.0;0.0;0.0;95.2;0.0;0.0;4.8
2023-10-25;14:33:39;0.2;0.0;0.0;95.5;0.0;0.0;4.2
2023-10-25;14:33:40;0.0;0.0;0.0;93.0;0.0;0.0;7.0
2023-10-25;14:33:41;1.0;1.0;2.0;90.0;0.0;0.0;6.0
2023-10-25;14:33:42;0.2;0.0;0.5;94.5;0.0;0.0;4.8
2023-10-25;14:33:43;1.0;0.0;0.2;96.0;0.0;0.0;2.8
2023-10-25;14:33:44;0.0;0.0;0.0;92.8;0.0;0.0;7.2
2023-10-25;14:33:45;0.2;0.0;0.8;88.8;0.0;0.0;10.2
2023-10-25;14:33:46;0.2;0.0;0.0;93.5;0.2;0.0;6.0
2023-10-25;14:33:47;0.2;0.0;0.7;96.0;0.0;0.0;3.0
2023-10-25;14:33:48;0.0;0.0;0.2;95.0;0.0;0.0;4.8
2023-10-25;14:33:49;0.2;0.0;0.0;94.5;0.0;0.0;5.2
2023-10-25;14:33:50;0.0;0.0;0.2;89.5;0.0;0.0;10.2
2023-10-25;14:33:51;0.0;0.2;0.2;94.0;0.2;0.0;5.2
2023-10-25;14:33:52;0.2;0.0;0.5;92.5;0.0;0.0;6.8
2023-10-25;14:33:53;0.2;0.0;0.0;95.5;0.0;0.0;4.2
2023-10-25;14:33:54;0.2;0.0;1.0;96.5;0.0;0.0;2.2
2023-10-25;14:33:55;0.2;0.0;0.0;94.8;0.0;0.0;5.0
2023-10-25;14:33:56;1.0;0.2;1.0;95.5;0.0;0.0;2.2
2023-10-25;14:33:57;1.0;0.0;0.0;96.2;0.0;0.0;2.8
2023-10-25;14:33:58;0.2;0.0;0.0;95.5;0.0;0.0;4.2
2023-10-25;14:33:59;0.2;0.0;0.2;94.5;0.0;0.0;5.0
2023-10-25;14:34:00;0.2;0.0;0.5;93.5;0.0;0.0;5.8
2023-10-25;14:34:01;0.8;0.0;0.2;93.2;0.5;0.0;5.2
2023-10-25;14:34:02;0.5;0.0;0.0;91.8;0.0;0.0;7.8
2023-10-25;14:34:03;0.8;0.0;0.2;94.0;0.0;0.0;5.0
2023-10-25;14:34:04;0.5;0.0;0.2;91.8;0.0;0.0;7.4
2023-10-25;14:34:05;0.0;0.0;0.0;95.5;0.0;0.0;4.5
2023-10-25;14:34:06;0.0;0.2;0.8;94.5;0.2;0.0;4.2
2023-10-25;14:34:07;0.2;0.0;0.2;89.5;0.0;0.0;10.0
2023-10-25;14:34:08;0.0;0.0;0.2;92.0;0.0;0.0;7.8
2023-10-25;14:34:09;0.2;0.0;0.2;94.0;0.0;0.0;5.5
2023-10-25;14:34:10;0.0;0.0;0.0;93.8;0.0;0.0;6.2
2023-10-25;14:34:11;0.8;1.0;2.0;89.2;0.0;0.0;7.0
2023-10-25;14:34:12;0.0;0.0;0.2;91.5;0.0;0.0;8.2
2023-10-25;14:34:13;0.0;0.0;0.0;90.5;0.0;0.0;9.5
2023-10-25;14:34:14;0.0;0.0;0.0;94.8;0.0;0.0;5.2
2023-10-25;14:34:15;0.0;0.0;0.0;96.0;0.0;0.0;4.0
2023-10-25;14:34:16;0.8;0.0;0.8;93.5;0.2;0.0;4.8
2023-10-25;14:34:17;0.8;0.0;0.8;92.5;0.0;0.0;6.0
2023-10-25;14:34:18;0.2;0.0;0.2;95.5;0.0;0.0;4.0
2023-10-25;14:34:19;0.2;0.0;0.5;94.6;0.0;0.0;4.7
2023-10-25;14:34:20;0.0;0.0;0.5;94.8;0.0;0.0;4.8
2023-10-25;14:34:21;0.5;0.2;0.5;92.2;0.0;0.0;6.5
2023-10-25;14:34:22;0.8;0.0;0.2;96.5;0.0;0.0;2.5
2023-10-25;14:34:23;0.0;0.0;0.5;96.8;0.0;0.0;2.8
2023-10-25;14:34:24;0.5;0.0;0.0;96.0;0.0;0.0;3.5
2023-10-25;14:34:25;0.0;0.0;0.0;96.5;0.0;0.0;3.5
2023-10-25;14:34:26;1.0;0.5;2.0;92.0;0.0;0.0;4.5
2023-10-25;14:34:27;0.0;0.0;0.2;95.8;0.0;0.0;4.0
2023-10-25;14:34:28;0.2;0.0;0.0;92.2;0.0;0.0;7.5
2023-10-25;14:34:29;0.2;0.0;0.2;93.5;0.0;0.0;6.0
2023-10-25;14:34:30;0.2;0.0;0.2;95.5;0.0;0.0;4.0
2023-10-25;14:34:31;0.0;0.0;1.0;93.8;0.5;0.0;4.8
2023-10-25;14:34:32;0.2;0.0;0.0;94.8;0.0;0.0;5.0
2023-10-25;14:34:33;0.5;0.0;0.0;96.5;0.0;0.0;3.0
2023-10-25;14:34:34;0.0;0.0;0.2;94.0;0.0;0.0;5.8
2023-10-25;14:34:35;0.0;0.0;0.5;95.0;0.0;0.0;4.5
2023-10-25;14:34:36;1.2;0.0;1.0;94.2;0.2;0.0;3.2
2023-10-25;14:34:37;0.2;0.0;0.5;96.2;0.0;0.0;3.0
2023-10-25;14:34:38;0.0;0.0;0.2;96.0;0.0;0.0;3.8
2023-10-25;14:34:39;0.2;0.0;0.0;97.2;0.0;0.0;2.5
2023-10-25;14:34:40;0.2;0.2;0.5;93.8;0.0;0.0;5.2
2023-10-25;14:34:41;0.8;0.2;1.5;91.0;0.0;0.0;6.5
2023-10-25;14:34:42;0.5;0.0;0.2;93.5;0.0;0.0;5.8
2023-10-25;14:34:43;0.2;0.0;0.0;91.5;0.0;0.0;8.2
2023-10-25;14:34:44;0.2;0.0;0.0;94.5;0.0;0.0;5.2
2023-10-25;14:34:45;0.2;0.0;0.5;95.5;0.0;0.0;3.8
2023-10-25;14:34:46;0.5;0.0;0.8;94.2;0.2;0.0;4.2
2023-10-25;14:34:47;0.2;0.0;1.5;92.8;0.0;0.0;5.5
2023-10-25;14:34:48;0.0;0.0;0.2;96.2;0.0;0.0;3.5
2023-10-25;14:34:49;0.2;0.0;0.2;96.2;0.0;0.0;3.2
2023-10-25;14:34:50;0.5;0.0;0.0;94.1;0.0;0.0;5.4
2023-10-25;14:34:51;0.0;0.0;0.2;94.8;0.0;0.0;5.0
2023-10-25;14:34:52;0.0;0.0;0.5;92.8;0.0;0.0;6.8
2023-10-25;14:34:53;0.2;0.0;0.0;96.5;0.0;0.0;3.2
2023-10-25;14:34:54;0.2;0.0;0.5;95.5;0.0;0.0;3.8
2023-10-25;14:34:55;0.2;0.5;0.5;94.5;0.0;0.0;4.2
2023-10-25;14:34:56;0.8;0.2;0.0;92.8;0.0;0.0;6.2
2023-10-25;14:34:57;0.5;0.0;0.8;89.5;0.0;0.0;9.2
2023-10-25;14:34:58;0.2;0.0;0.2;88.0;0.0;0.0;11.5
2023-10-25;14:34:59;0.0;0.0;0.8;90.5;0.0;0.0;8.8
2023-10-25;14:35:00;0.0;0.0;1.2;93.5;0.0;0.0;5.2
2023-10-25;14:35:01;0.0;0.0;0.8;94.0;0.5;0.0;4.8
2023-10-25;14:35:02;0.0;0.0;0.5;92.0;0.0;0.0;7.5
2023-10-25;14:35:03;0.0;0.0;0.2;94.8;0.0;0.0;5.0
2023-10-25;14:35:04;0.2;0.0;0.2;96.5;0.0;0.0;3.0
2023-10-25;14:35:05;0.0;0.0;0.5;96.2;0.0;0.0;3.2
2023-10-25;14:35:06;0.5;0.0;0.2;94.5;0.2;0.0;4.5
2023-10-25;14:35:07;0.0;0.0;1.2;93.6;0.0;0.0;5.2
2023-10-25;14:35:08;0.2;0.0;0.0;93.8;0.0;0.0;6.0
2023-10-25;14:35:09;0.2;0.0;0.0;96.8;0.0;0.0;3.0
2023-10-25;14:35:10;0.0;1.2;0.5;92.2;0.0;0.0;6.0
2023-10-25;14:35:11;0.8;0.0;2.0;86.5;0.0;0.0;10.8
2023-10-25;14:35:12;0.2;0.0;0.5;90.0;0.0;0.0;9.2
2023-10-25;14:35:13;0.0;0.0;0.0;90.5;0.0;0.0;9.5
2023-10-25;14:35:14;0.2;0.0;0.0;91.8;0.0;0.0;8.0
2023-10-25;14:35:15;1.0;0.0;0.8;88.2;0.0;0.0;10.0
2023-10-25;14:35:16;0.0;0.0;0.2;88.2;0.5;0.0;11.0
2023-10-25;14:35:17;0.8;0.0;0.0;89.5;0.0;0.0;9.8
2023-10-25;14:35:18;0.0;0.0;0.2;90.5;0.0;0.0;9.2
2023-10-25;14:35:19;0.5;0.0;0.0;88.5;0.0;0.0;11.0
2023-10-25;14:35:20;0.0;0.0;0.5;92.5;0.0;0.0;7.0
2023-10-25;14:35:21;0.2;0.0;0.8;92.8;0.5;0.0;5.8
2023-10-25;14:35:22;1.0;0.0;1.2;92.2;0.0;0.0;5.5
2023-10-25;14:35:23;0.0;0.0;0.5;94.8;0.0;0.0;4.8
2023-10-25;14:35:24;0.2;0.0;0.0;95.8;0.0;0.0;4.0
2023-10-25;14:35:25;1.0;0.5;2.2;93.0;0.0;0.0;3.2
2023-10-25;14:35:26;0.0;0.0;0.2;93.5;0.0;0.0;6.2
2023-10-25;14:35:27;0.0;0.0;0.5;94.2;0.0;0.0;5.2
2023-10-25;14:35:28;0.0;0.0;0.2;93.2;0.0;0.0;6.5
2023-10-25;14:35:29;0.8;0.0;0.5;92.5;0.0;0.0;6.2
2023-10-25;14:35:30;0.0;0.0;0.5;94.2;0.2;0.0;5.0
2023-10-25;14:35:31;0.2;0.0;0.2;96.0;0.0;0.0;3.5
2023-10-25;14:35:32;0.0;0.0;0.0;93.8;0.0;0.0;6.2
2023-10-25;14:35:33;0.0;0.0;0.0;93.5;0.0;0.0;6.5
2023-10-25;14:35:34;0.0;0.0;0.2;94.2;0.0;0.0;5.5
2023-10-25;14:35:35;0.2;0.0;0.5;97.2;0.0;0.0;2.0
2023-10-25;14:35:36;0.0;0.0;0.2;98.8;0.0;0.0;1.0
2023-10-25;14:35:37;0.8;0.0;0.8;94.5;0.0;0.0;4.0
2023-10-25;14:35:38;0.0;0.0;0.0;95.0;0.0;0.0;5.0
2023-10-25;14:35:39;0.2;0.0;0.8;95.0;0.0;0.0;4.0
2023-10-25;14:35:40;0.5;0.7;1.5;95.0;0.0;0.0;2.2
2023-10-25;14:35:41;0.2;0.0;0.0;96.5;0.0;0.0;3.2
2023-10-25;14:35:42;0.5;0.0;0.5;93.5;0.0;0.0;5.5
2023-10-25;14:35:43;0.2;0.0;0.0;95.5;0.0;0.0;4.2
2023-10-25;14:35:44;0.8;0.0;0.5;94.5;0.0;0.0;4.2
2023-10-25;14:35:45;0.2;0.0;0.2;95.8;0.2;0.0;3.5
2023-10-25;14:35:46;0.0;0.0;0.0;94.5;0.0;0.0;5.5
2023-10-25;14:35:47;0.5;0.0;0.2;90.8;0.0;0.0;8.5
2023-10-25;14:35:48;0.0;0.0;0.0;89.2;0.0;0.0;10.8
2023-10-25;14:35:49;0.0;0.0;0.2;95.2;0.0;0.0;4.5
2023-10-25;14:35:50;0.2;0.2;0.2;96.5;0.0;0.0;2.8
2023-10-25;14:35:51;0.8;0.0;1.0;92.2;0.0;0.0;6.0
2023-10-25;14:35:52;0.2;0.0;0.2;95.5;0.0;0.0;4.0
2023-10-25;14:35:53;0.0;0.0;0.0;96.5;0.0;0.0;3.5
2023-10-25;14:35:54;0.2;0.0;0.2;96.2;0.0;0.0;3.2
